q_id,web_list
6076,"[1202,410,1040,1029,631]"
6077,"[1042,886,1193,885,1037]"
6078,"[1026,1909,642,637,658]"
6079,"[1026,1651,1018,1590,350]"
6080,"[1676,612,1042,1675,113]"
6081,"[1042,886,1014,1053,1037]"
6082,"[1290,398,89,327,90]"
6083,"[1915,921,1092,208,206]"
6084,"[990,921,373,1041,1008]"
6085,"[1733,412,411,1766,1756]"
6086,"[1026,366,1651,1676,350]"
6087,"[1042,886,1014,1053,1037]"
6088,"[1073,1749,461,1773,692]"
6089,"[1304,449,258,990,261]"
6090,"[1134,432,336,702,1656]"
6091,"[1742,1603,28,1536,1552]"
6092,"[1760,1758,1762,1761,1064]"
6093,"[275,279,280,277,274]"
6094,"[116,1694,24,868,618]"
6095,"[1926,1931,445,126,1616]"
6096,"[1680,440,884,395,1100]"
6097,"[1134,290,1863,501,1936]"
6098,"[1924,663,478,439,1628]"
6099,"[481,1590,1253,1808,1591]"
6100,"[1249,1926,783,900,1674]"
6101,"[114,116,612,1676,618]"
6102,"[1924,1677,116,478,663]"
6103,"[1112,1070,666,680,1131]"
6104,"[1677,125,116,1750,455]"
6105,"[455,368,1113,1193,628]"
6106,"[333,1919,862,1344,1030]"
6107,"[116,455,1676,414,114]"
6108,"[612,1248,1676,1239,412]"
6109,"[1084,1765,1777,1141,1090]"
6110,"[868,1748,326,1039,1112]"
6111,"[1304,290,394,1690,1040]"
6112,"[806,1248,258,1721,1642]"
6113,"[126,1191,1172,659,1902]"
6114,"[275,1733,412,912,280]"
6115,"[687,1926,688,693,258]"
6116,"[412,455,1697,1733,411]"
6117,"[842,954,1607,825,901]"
6118,"[1133,1078,1092,438,1134]"
6119,"[1147,1662,1066,1186,385]"
6120,"[777,783,1095,1808,341]"
6121,"[1896,1157,1272,1659,1909]"
6122,"[618,1087,1733,380,362]"
6123,"[275,1910,406,407,888]"
6124,"[108,1387,125,1356,1784]"
6125,"[432,1656,1677,782,1884]"
6126,"[18,401,806,1904,603]"
6127,"[321,319,1135,1128,1133]"
6128,"[1121,645,1064,1040,1134]"
6129,"[717,1639,146,966,603]"
6130,"[116,414,618,1676,455]"
6131,"[1697,333,1696,1248,1919]"
6132,"[288,458,465,1875,1913]"
6133,"[1549,1742,677,48,1547]"
6134,"[1122,1697,325,695,696]"
6135,"[1649,1290,376,713,265]"
6136,"[1296,1680,1018,697,1900]"
6137,"[1064,1121,401,1192,1134]"
6138,"[1118,102,98,1746,124]"
6139,"[1816,1817,1818,1819,1820]"
6140,"[665,477,629,658,475]"
6141,"[1700,405,1099,1197,437]"
6142,"[789,55,1861,398,618]"
6143,"[1163,286,1060,1113,618]"
6144,"[276,1109,309,1029,273]"
6145,"[4,317,695,696,863]"
6146,"[1617,718,292,1655,339]"
6147,"[954,1070,46,1910,609]"
6148,"[618,868,4,1748,317]"
6149,"[990,261,1842,1843,230]"
6150,"[649,1016,279,272,275]"
6151,"[126,420,161,1700,60]"
6152,"[290,1853,927,1775,1769]"
6153,"[342,1155]"
6154,"[1900,1001,1543,1748,1166]"
6155,"[787,1544,1908,809,2]"
6156,"[677,455,116,1676,618]"
6157,"[102,1746,409,98,96]"
6158,"[618,612,656,412,1676]"
6159,"[677,1756,1257,1763,1765]"
6160,"[113,412,618,612,414]"
6161,"[102,1746,409,98,96]"
6162,"[1128,688,342,692,1129]"
6163,"[677,376,1125,1186,1148]"
6164,"[1598,98,96,97,398]"
6165,"[1197,1700,98,1073,96]"
6166,"[891,1137,440,1915,321]"
6167,"[1255,1727,1647,269,1662]"
6168,"[114,1123,1297,1113,128]"
6169,"[677,420,290,1828,1833]"
6170,"[304,406,407,789,322]"
6171,"[677,1142,402,42,1935]"
6172,"[1807,1695,1674,1611,1014]"
6173,"[1746,102,1313,1073,1561]"
6174,"[868,789,1748,412,1313]"
6175,"[43,692,641,108,1728]"
6176,"[314,865,863,1747,1693]"
6177,"[865,1747,863,677,412]"
6178,"[1693,863,865,1747,904]"
6179,"[314,1115,444,118,1693]"
6180,"[865,116,1747,863,1694]"
6181,"[865,863,1747,314,118]"
6182,"[1742,314,863,865,1747]"
6183,"[388,313,865,314,863]"
6184,"[313,863,865,1747,314]"
6185,"[863,865,1747,1290,313]"
6186,"[1284,412,1516,1190,603]"
6187,"[677,1923,865,863,1747]"
6188,"[18,1693,863,865,1747]"
6189,"[1923,863,865,1747,1569]"
6190,"[865,863,1747,314,118]"
6191,"[1649,1697,1083,388,1318]"
6192,"[447,1579,1154,377,1027]"
6193,"[343,335,396,1695,1129]"
6194,"[863,1747,865,118,1693]"
6195,"[190,1064,1116,1932,364]"
6196,"[863,1747,865,412,113]"
6197,"[865,863,1747,314,118]"
6198,"[314,688,1117,1543,60]"
6199,"[865,863,1747,314,618]"
6200,"[865,863,1747,1655,842]"
6201,"[865,863,1747,1676,118]"
6202,"[865,863,1747,1700,114]"
6203,"[1250,314,1676,125,1633]"
6204,"[618,612,116,1239,455]"
6205,"[1722,1129,688,1544,1259]"
6206,"[314,116,118,1115,1025]"
6207,"[1598,314,425,863,865]"
6208,"[865,863,1747,116,29]"
6209,"[1224,484,1755,992,1766]"
6210,"[447,1579,1154,375,377]"
6211,"[865,863,1747,455,314]"
6212,"[265,1073,1916,1619,341]"
6213,"[863,1747,865,118,314]"
6214,"[1387,125,1356,1784,481]"
6215,"[863,1747,865,42,118]"
6216,"[863,1747,865,314,1733]"
6217,[]
6218,"[863,865,1747,1923,118]"
6219,"[116,618,343,1695,1639]"
6220,"[102,455,1696,447,125]"
6221,"[116,1694,868,618,455]"
6222,"[1733,455,412,411,1157]"
6223,"[455,816,454,1104,952]"
6224,"[125,455,900,811,926]"
6225,"[1611,114,1617,455,1113]"
6226,"[455,1157,114,1907,375]"
6227,"[1611,114,1113,1617,1191]"
6228,"[829,390,131,1299,129]"
6229,"[455,926,1125,900,85]"
6230,"[1611,114,1113,1617,455]"
6231,"[455,612,114,1248,1676]"
6232,"[1544,1722,1655,688,1068]"
6233,"[688,1191,1726,324,692]"
6234,"[1611,114,1113,1617,1907]"
6235,"[926,1617,1125,1655,114]"
6236,"[1191,1726,390,846,114]"
6237,"[455,1617,926,292,1655]"
6238,"[114,455,1773,1143,346]"
6239,"[455,926,101,1615,851]"
6240,"[1617,1611,1125,114,1113]"
6241,"[1611,114,1113,1040,1617]"
6242,"[1191,1611,114,1113,1617]"
6243,"[1611,114,1113,1617,1191]"
6244,"[1611,1607,455,1733,1113]"
6245,"[1191,1028,1192,1611,114]"
6246,"[535,1890,1929,1191,406]"
6247,"[1032,390,454,455,125]"
6248,"[1191,114,1617,1611,1726]"
6249,"[1611,114,1113,1040,125]"
6250,"[1611,1733,1617,1191,114]"
6251,"[455,454,1910,462,1068]"
6252,"[114,1863,1290,1192,672]"
6253,"[1611,1617,114,1129,1712]"
6254,"[1611,114,1113,1617,1191]"
6255,"[1611,114,1617,1113,108]"
6256,"[1546,1866,1884,1073,1656]"
6257,"[114,1611,1191,1617,1113]"
6258,"[114,672,1098,1611,372]"
6259,"[114,877,880,882,879]"
6260,"[1617,114,612,113,1191]"
6261,"[455,116,114,1610,618]"
6262,"[1611,114,1172,1113,379]"
6263,"[1611,1113,321,114,1125]"
6264,"[1671,1310,1616,1745,103]"
6265,"[1191,1618,819,1607,1608]"
6266,"[372,368,363,257,1125]"
6267,"[29,116,455,1750,1676]"
6268,"[612,1676,1248,125,414]"
6269,"[1067,81,1775,1769,1768]"
6270,"[510,114,1500,1618,1826]"
6271,"[368,128,108,1011,1190]"
6272,"[901,1618,1202,410,1885]"
6273,"[447,1579,1098,618,1618]"
6274,"[1191,321,819,1768,1775]"
6275,"[1733,1769,1191,89,1768]"
6276,"[819,1191,372,1157,1768]"
6277,"[1068,89,832,1202,410]"
6278,"[114,1040,455,1202,410]"
6279,"[108,374,1669,1721,509]"
6280,"[1607,1157,1896,447,372]"
6281,"[1157,992,455,1459,368]"
6282,"[372,368,1040,1064,819]"
6283,"[1676,113,612,890,1627]"
6284,"[1618,455,368,1907,819]"
6285,"[1581,195,467,147,34]"
6286,"[1051,53,737,1636,1641]"
6287,"[485,486,1690,1338,328]"
6288,"[372,1072,368,1721,108]"
6289,"[1042,886,1193,537,1909]"
6290,"[1191,455,1618,1896,412]"
6291,"[108,1721,1557,1609,1098]"
6292,"[501,1039,322,1765,1777]"
6293,"[432,1609,1202,410,1080]"
6294,"[259,224,967,1319,390]"
6295,"[412,1618,618,411,455]"
6296,"[1694,670,1638,922,116]"
6297,"[372,1072,368,1721,108]"
6298,"[819,1618,372,1072,1775]"
6299,"[90,1765,1777,455,510]"
6300,"[677,1884,992,1488,400]"
6301,"[368,372,752,762,759]"
6302,"[455,1733,412,368,501]"
6303,"[501,1765,1777,1809,1506]"
6304,"[1191,819,1607,1768,1775]"
6305,"[372,1927,1191,1071,1157]"
6306,"[1191,819,1607,1896,1618]"
6307,"[496,718,1607,481,1808]"
6308,"[700,1314,1056,296,862]"
6309,"[1161,1059,310,1023,374]"
6310,"[1155,998,1131,731,1028]"
6311,"[612,113,1248,409,412]"
6312,"[1733,412,358,455,1647]"
6313,"[306,358,634,992,999]"
6314,"[862,1915,1278,274,120]"
6315,"[223,256,972,1603,977]"
6316,"[285,1876,671,398,789]"
6317,"[1733,128,412,1161,310]"
6318,"[455,1191,614,1022,612]"
6319,"[618,455,1676,113,114]"
6320,"[1161,631,374,438,702]"
6321,"[455,1161,374,310,1059]"
6322,"[849,969,974,976,955]"
6323,"[547,878,306,433,358]"
6324,"[269,1932,285,1876,1891]"
6325,"[345,1023,1773,1659,1147]"
6326,"[310,306,358,332,1784]"
6327,[]
6328,"[306,358,1697,547,634]"
6329,"[1602,224,68,994,221]"
6330,"[969,974,976,955,207]"
6331,"[306,358,634,992,999]"
6332,"[1155,439,842,379,321]"
6333,"[1161,1023,374,631,397]"
6334,"[439,379,414,1050,969]"
6335,"[1929,1906,1710,290,1592]"
6336,"[618,1748,868,614,1610]"
6337,"[612,414,1239,1025,113]"
6338,"[1156,306,332,805,358]"
6339,"[969,974,976,955,207]"
6340,"[285,1876,671,398,789]"
6341,"[1676,455,116,618,501]"
6342,"[306,1900,1088,700,1638]"
6343,"[660,815,1588,640,1071]"
6344,"[700,1615,1586,306,1659]"
6345,"[398,789,1721,55,341]"
6346,"[1161,1249,855,310,374]"
6347,"[1733,412,116,1698,351]"
6348,"[1603,862,309,388,190]"
6349,"[439,379,414,1050,1134]"
6350,"[274,313,1627,1020,1087]"
6351,"[441,1090,439,414,285]"
6352,"[418,1626,1116,1659,1518]"
6353,"[1607,1894,1544,1893,1043]"
6354,"[116,618,470,620,1694]"
6355,"[116,1750,1676,411,455]"
6356,"[1108,1088,340,1096,339]"
6357,"[1750,618,1599,1655,116]"
6358,"[1070,289,1064,1068,98]"
6359,"[1639,409,98,102,96]"
6360,"[496,718,1607,481,1808]"
6361,"[501,1765,1777,1809,1506]"
6362,"[1506,1421,1474,1874,1870]"
6363,"[677,1907,376,331,409]"
6364,"[412,1248,612,1676,618]"
6365,"[1144,547,1130,1590,1888]"
6366,"[677,1612,1574,1620,873]"
6367,"[688,324,692,858,1273]"
6368,"[1193,1748,116,1025,868]"
6369,"[1574,1206,602,785,1898]"
6370,"[1607,1675,1894,1893,574]"
6371,"[1639,1676,116,618,412]"
6372,"[677,1607,1894,574,1893]"
6373,"[868,1748,1694,116,618]"
6374,"[1694,116,618,1748,1277]"
6375,"[437,1281,789,301,1225]"
6376,"[1909,1618,1340,1752,1193]"
6377,"[1762,1758,1612,1926,1898]"
6378,"[1043,1913,1018,697,1017]"
6379,"[1034,478,1909,819,629]"
6380,"[1680,419,1034,1050,1113]"
6381,"[1900,1765,1777,868,1017]"
6382,"[1676,455,618,1675,868]"
6383,"[1137,891,1618,1044,320]"
6384,"[697,1913,1599,1926,1762]"
6385,"[891,1137,505,519,1237]"
6386,"[1225,1364,1322,1324,115]"
6387,"[92,1125,697,1599,1576]"
6388,"[478,1924,1043,1913,697]"
6389,"[1694,116,618,868,1272]"
6390,"[125,860,555,430,1259]"
6391,"[1765,1777,501,1808,28]"
6392,"[1639,409,98,102,96]"
6393,"[1574,1041,785,1898,49]"
6394,"[697,1913,1599,1926,1762]"
6395,"[1148,868,1748,128,1058]"
6396,"[1673,504,401,1027,1133]"
6397,"[315,219,1117,1272,125]"
6398,"[1279,94,365,1285,1690]"
6399,"[1066,1534,759,1537,1603]"
6400,"[1733,1936,1277,412,1263]"
6401,"[89,1936,116,455,101]"
6402,"[677,496,430,718,481]"
6403,"[1603,116,862,603,1694]"
6404,"[1808,505,481,1858,1867]"
6405,"[486,628,94,1690,823]"
6406,"[94,1690,1285,1279,365]"
6407,"[116,1677,1694,29,28]"
6408,"[126,1814,1813,1816,1817]"
6409,"[1055,1026,302,1043,1298]"
6410,"[688,1271,324,692,1916]"
6411,"[1163,415,290,383,1065]"
6412,"[1279,455,1251,884,902]"
6413,"[1733,412,455,1906,1919]"
6414,"[96,97,269,1706,1810]"
6415,"[496,481,1808,718,825]"
6416,"[42,402,1368,1358,800]"
6417,"[1936,1935,1067,1277,324]"
6418,"[1722,688,1316,400,748]"
6419,"[1088,1279,1278,325,322]"
6420,"[1924,1807,478,663,439]"
6421,"[1104,255,396,995,1081]"
6422,"[868,1301,1748,1656,1677]"
6423,"[677,376,1148,1916,402]"
6424,"[1040,455,1936,1884,1750]"
6425,"[361,996,974,976,969]"
6426,[]
6427,"[1807,128,276,1202,410]"
6428,[]
6429,"[645,1112,344,849,1773]"
6430,"[446,1204,378,827,26]"
6431,"[1807,89,1906,1488,1178]"
6432,[]
6433,[]
6434,"[618,412,1676,612,1690]"
6435,"[1617,1618,926,1125,410]"
6436,"[501,324,1107,89,1304]"
6437,"[1277,1936,1638,116,1676]"
6438,"[1603,862,1694,116,1639]"
6439,"[1906,1928,1178,1916,1588]"
6440,"[612,1248,1676,1239,416]"
6441,"[1906,96,97,290,421]"
6442,"[1733,412,455,411,285]"
6443,"[618,412,612,1676,1248]"
6444,"[1129,451,363,1262,411]"
6445,"[1239,116,1676,29,612]"
6446,"[1123,1113,114,1262,1062]"
6447,"[889,618,116,868,1748]"
6448,"[1188,889,999,368,400]"
6449,"[677,258,349,1639,1676]"
6450,"[412,868,128,113,1733]"
6451,"[1894,349,368,1196,1313]"
6452,"[289,1070,1068,1064,1202]"
6453,"[311,1279,1309,1600,1355]"
6454,"[1011,729,732,1297,379]"
6455,"[1064,416,1639,349,1894]"
6456,"[1020,1204,1077,1118,1041]"
6457,[]
6458,"[128,618,1299,1304,367]"
6459,"[338,1011,1111,1067,719]"
6460,"[1610,618,116,455,625]"
6461,"[618,1676,455,114,113]"
6462,"[1639,1915,1196,321,492]"
6463,"[1,1036,656,1199,473]"
6464,"[1115,994,1344,1091,294]"
6465,"[1233,983,981,985,987]"
6466,"[1088,1022,1615,1064,1586]"
6467,"[1639,98,409,96,97]"
6468,"[114,455,1617,113,612]"
6469,"[1646,1131,358,284,1021]"
6470,"[417,1239,1544,416,1561]"
6471,"[1088,1022,1615,1586,1064]"
6472,"[1928,308,1273,439,1137]"
6473,[]
6474,"[1894,1196,1313,416,492]"
6475,"[1313,52,632,417,69]"
6476,"[1304,901,125,258,46]"
6477,"[1086,1690,1651,376,638]"
6478,"[116,455,1676,1121,29]"
6479,"[1313,1700,96,97,290]"
6480,"[515,291,1135,1242,1675]"
6481,"[901,1608,363,1398,308]"
6482,"[1894,1151,1152,1313,416]"
6483,"[464,720,458,1118,1311]"
6484,"[455,1733,290,412,603]"
6485,"[933,171,930,1078,936]"
6486,"[1895,290,1935,1929,1906]"
6487,"[1923,863,1747,865,1654]"
6488,"[884,1032,1030,30,771]"
6489,"[621,288,1913,682,816]"
6490,"[1011,1050,1186,1910,911]"
6491,"[865,863,1747,1011,1662]"
6492,"[801,1728,816,1731,1171]"
6493,"[412,618,1696,455,1733]"
6494,"[1314,47,856,1050,401]"
6495,"[1287,1877,1570,1669,398]"
6496,"[110,1062,318,1045,1129]"
6497,"[1905,1627,1527,1645,421]"
6498,"[677,1915,927,455,412]"
6499,"[1669,922,509,1780,1779]"
6500,"[1764,719,1759,737,1916]"
6501,"[1761,1654,1652,1760,340]"
6502,"[860,255,682,1767,359]"
6503,"[1065,467,1033,1737,1662]"
6504,"[1771,1304,1766,1870,1224]"
6505,"[1050,1780,1032,1907,1011]"
6506,"[1814,1813,1816,1817,1818]"
6507,"[1659,612,1676,618,29]"
6508,"[1929,1906,290,455,1710]"
6509,"[133,1565,862,1,1158]"
6510,"[1171,1675,29,28,1248]"
6511,"[733,13,1170,75,499]"
6512,"[1895,1929,1906,455,1526]"
6513,"[758,1907,1699,296,1697]"
6514,"[615,1907,320,215,1901]"
6515,"[1895,1929,1906,290,1566]"
6516,"[1570,1196,85,340,1316]"
6517,"[1065,1662,258,1027,1042]"
6518,"[677,719,927,1895,1362]"
6519,"[1032,1030,739,995,30]"
6520,"[1917,1185,351,1152,1151]"
6521,"[381,447,1579,906,1171]"
6522,"[1780,527,1011,216,523]"
6523,[]
6524,"[1287,1877,1570,1785,828]"
6525,"[631,1732,884,1105,1202]"
6526,"[927,290,1935,1863,1816]"
6527,"[1645,1895,21,290,1720]"
6528,"[1924,478,1067,128,90]"
6529,"[1296,455,1884,1680,1306]"
6530,"[1750,1924,1040,478,102]"
6531,"[114,455,510,116,1917]"
6532,"[1884,455,935,1910,116]"
6533,"[7,618,455,1915,379]"
6534,"[455,1733,411,220,412]"
6535,"[19,39,120,51,1710]"
6536,"[1733,1924,412,478,128]"
6537,"[309,128,1067,116,1642]"
6538,"[1884,789,462,672,1910]"
6539,"[1733,412,411,455,128]"
6540,"[455,48,116,618,462]"
6541,"[1910,1884,455,976,1640]"
6542,"[1924,478,102,1197,98]"
6543,"[1297,478,1071,1197,1750]"
6544,"[677,618,124,1750,1915]"
6545,"[818,377,1038,1189,1137]"
6546,"[375,323,1884,1910,388]"
6547,"[1924,786,116,478,1884]"
6548,"[1884,1910,257,455,439]"
6549,"[1924,1884,789,126,672]"
6550,"[18,128,1924,478,116]"
6551,"[101,1765,1777,1457,1763]"
6552,"[455,1113,1017,1126,998]"
6553,"[1924,478,128,1014,1067]"
6554,"[455,1884,773,116,786]"
6555,"[1710,1610,1192,1028,1018]"
6556,"[1924,478,116,1750,455]"
6557,"[1614,291,1070,1412,1068]"
6558,"[455,1306,1054,994,1910]"
6559,"[116,309,1067,128,1642]"
6560,"[1884,789,462,672,1910]"
6561,"[1884,789,462,672,1910]"
6562,"[116,1924,478,455,128]"
6563,"[878,922,1269,101,1924]"
6564,"[124,1070,1030,126,789]"
6565,"[1750,868,1748,783,296]"
6566,"[1924,478,102,1197,409]"
6567,"[1924,478,1204,1884,1726]"
6568,"[1183,818,1068,1067,1137]"
6569,"[1884,1032,789,462,1773]"
6570,"[128,1733,1924,116,1147]"
6571,"[1197,102,409,1884,96]"
6572,"[394,1040,1163,1092,1189]"
6573,"[1750,116,868,1748,783]"
6574,"[190,1932,1917,1045,1017]"
6575,"[818,1189,377,392,317]"
6576,"[1012,1658,1189,1696,1699]"
6577,"[1773,445,1032,1803,1779]"
6578,"[1189,704,1729,1604,382]"
6579,"[440,478,1750,1197,1297]"
6580,"[1607,1896,1659,257,801]"
6581,"[1639,336,603,640,1239]"
6582,"[412,411,116,1676,618]"
6583,"[1924,478,1884,116,455]"
6584,"[1733,1924,1698,783,128]"
6585,"[1924,478,116,1067,128]"
6586,"[101,116,1676,29,612]"
6587,"[116,1924,478,98,1750]"
6588,"[1773,1488,819,1299,445]"
6589,"[618,412,1676,612,1248]"
6590,"[1924,478,128,382,1011]"
6591,"[1877,637,1544,292,787]"
6592,"[818,1189,868,1748,1038]"
6593,"[1617,618,412,1113,411]"
6594,"[324,1886,501,326,892]"
6595,"[1142,481,1756,394,278]"
6596,"[1617,718,339,1722,292]"
6597,"[618,1676,412,926,612]"
6598,"[1765,1777,1766,1763,1754]"
6599,"[501,1765,1777,1766,1756]"
6600,"[618,116,1694,455,125]"
6601,"[67,1907,295,1159,1080]"
6602,"[1148,1651,329,1750,1034]"
6603,"[1120,1655,1702,1617,292]"
6604,"[501,1765,1777,1906,1809]"
6605,"[927,1034,1193,1017,1028]"
6606,"[1618,1676,116,618,1113]"
6607,"[1617,1193,1034,292,116]"
6608,"[1721,1618,954,1765,1777]"
6609,"[455,1125,1024,900,291]"
6610,"[952,1113,1927,1674,964]"
6611,"[1721,341,1618,374,1073]"
6612,"[1756,1808,1765,1777,282]"
6613,"[1762,1758,511,1765,1777]"
6614,"[1765,1777,501,511,1809]"
6615,"[759,762,1654,752,761]"
6616,"[102,1756,409,1733,862]"
6617,"[926,1191,1690,1116,438]"
6618,"[1733,410,1202,773,926]"
6619,"[1733,1915,921,1029,165]"
6620,"[1756,1550,501,1765,1777]"
6621,"[868,1748,618,1676,412]"
6622,"[1756,900,1344,1765,1777]"
6623,"[324,1052,1555,758,773]"
6624,"[1618,1721,324,1040,291]"
6625,"[1756,1550,501,1765,1777]"
6626,"[1674,900,1249,409,935]"
6627,"[543,1034,1037,362,1018]"
6628,"[1618,1721,1021,1915,324]"
6629,"[1025,124,1896,1193,927]"
6630,"[1733,128,762,1677,282]"
6631,"[927,1618,1025,1886,1193]"
6632,"[128,1733,412,411,393]"
6633,"[868,1748,900,1676,612]"
6634,"[1618,1721,900,1765,1777]"
6635,"[116,125,618,408,1694]"
6636,"[825,1001,739,1116,1292]"
6637,"[982,1336,862,1047,1049]"
6638,"[381,382,1001,1934,384]"
6639,"[412,455,411,1676,618]"
6640,"[825,1001,739,1116,1292]"
6641,"[825,679,739,556,1119]"
6642,"[455,40,679,454,456]"
6643,"[1694,825,19,39,1116]"
6644,"[408,455,412,116,1733]"
6645,"[1733,120,412,1634,1633]"
6646,"[409,935,1027,636,388]"
6647,"[868,1748,120,116,1694]"
6648,"[328,997,1132,1027,983]"
6649,"[289,868,1748,1066,1807]"
6650,[281]
6651,"[89,113,116,247,1612]"
6652,"[677,376,161,1148,1779]"
6653,"[409,1746,102,96,97]"
6654,"[1611,114,1907,922,462]"
6655,"[1025,1627,1598,409,1886]"
6656,"[126,102,1746,409,98]"
6657,"[1618,1775,1769,1913,1646]"
6658,"[1197,102,1750,409,1297]"
6659,"[372,1700,759,752,762]"
6660,"[1929,1592,1890,375,406]"
6661,"[1193,1885,868,1909,293]"
6662,"[101,258,1915,1562,1894]"
6663,"[289,1032,1424,819,102]"
6664,"[1627,1610,868,455,1526]"
6665,"[990,340,108,212,136]"
6666,"[1618,501,1809,1775,1769]"
6667,"[1607,1894,1893,1544,455]"
6668,"[1042,1591,212,1017,1045]"
6669,"[793,1313,1700,904,1541]"
6670,"[1296,1282,303,616,341]"
6671,"[1057,849,687,352,716]"
6672,"[612,868,1676,618,113]"
6673,"[1570,108,368,90,822]"
6674,"[1733,412,865,455,411]"
6675,"[922,96,97,124,98]"
6676,"[289,1424,1907,166,1032]"
6677,"[618,402,1676,612,412]"
6678,"[126,1924,663,1937,478]"
6679,"[1018,1599,1011,927,745]"
6680,"[1239,417,394,618,1193]"
6681,"[116,1915,1638,1694,868]"
6682,"[1649,1697,1083,388,1318]"
6683,"[902,125,1702,1244,423]"
6684,"[83,394,1733,1091,1133]"
6685,"[128,414,116,618,890]"
6686,[]
6687,"[117,1070,94,1296,455]"
6688,"[819,1043,406,407,419]"
6689,"[1887,1694,697,291,1672]"
6690,"[89,1936,116,455,101]"
6691,"[1611,114,1113,1617,125]"
6692,"[314,1115,118,343,1693]"
6693,"[1754,1605,150,1050,1930]"
6694,"[1924,1722,1617,292,718]"
6695,"[891,788,1619,108,858]"
6696,"[1154,340,1299,902,990]"
6697,"[667,214,212,1721,136]"
6698,"[1814,1813,677,1816,1817]"
6699,"[618,921,927,1909,1041]"
6700,"[113,618,116,1748,868]"
6701,"[677,1244,423,902,125]"
6702,"[618,412,1676,116,416]"
6703,"[1264,1111,1282,1081,294]"
6704,"[1244,423,125,1690,396]"
6705,"[952,964,1927,1635,914]"
6706,"[868,618,1748,116,1639]"
6707,"[1733,419,1042,159,937]"
6708,"[1060,1192,1028,1610,139]"
6709,"[505,7,1237,519,1858]"
6710,"[1924,1677,478,663,1043]"
6711,"[116,1750,618,1676,455]"
6712,"[1193,1909,677,1042,886]"
6713,"[112,890,113,1070,291]"
6714,"[55,1008,261,812,1929]"
6715,"[289,1424,496,1907,1068]"
6716,[]
6717,"[1618,113,89,618,455]"
6718,"[677,1921,835,454,455]"
6719,"[455,1733,411,220,412]"
6720,"[340,162,919,165,911]"
6721,"[126,358,1040,618,868]"
6722,"[1614,1610,363,438,1636]"
6723,"[1755,1224,484,990,1766]"
6724,"[1618,1608,1570,1909,1607]"
6725,"[677,42,922,290,124]"
6726,"[1040,1133,1179,927,716]"
6727,"[1191,1611,114,1726,1113]"
6728,"[926,935,735,1044,1032]"
6729,"[677,618,868,1748,1046]"
6730,"[1296,618,1680,1281,1900]"
6731,"[1733,269,412,1696,414]"
6732,"[922,346,1139,1924,789]"
6733,"[116,618,430,1259,1260]"
6734,"[116,1694,868,618,1659]"
6735,"[1733,1916,412,1178,411]"
6736,"[858,406,891,407,290]"
6737,"[265,1073,1916,341,1619]"
6738,"[862,1618,455,368,819]"
6739,"[114,672,1098,274,1611]"
6740,"[890,1676,112,1248,29]"
6741,"[265,1070,1869,1068,455]"
6742,[]
6743,"[1153,259,1319,256,390]"
6744,"[822,1773,980,1794,1014]"
6745,[]
6746,"[1614,363,1610,438,1636]"
6747,"[1676,618,116,926,612]"
6748,"[618,116,1676,124,114]"
6749,"[1611,114,1113,1712,1617]"
6750,"[1733,693,884,259,412]"
6751,"[618,1068,125,1885,1733]"
6752,"[618,1694,1639,603,19]"
6753,"[1627,1892,1746,1160,1071]"
6754,"[373,1047,1795,1040,897]"
6755,"[1019,1169,1202,410,1073]"
6756,"[125,1690,1244,423,1766]"
6757,"[321,1025,1897,1922,1052]"
6758,"[1191,455,1255,612,1239]"
6759,"[212,108,136,1042,114]"
6760,"[1746,102,96,97,618]"
6761,"[865,863,1747,116,29]"
6762,"[1516,445,1119,1891,1842]"
6763,"[1135,1130,394,1142,83]"
6764,"[120,247,991,1632,228]"
6765,"[265,1070,1713,1037,255]"
6766,"[102,1746,409,667,98]"
6767,"[1193,89,1909,1025,921]"
6768,"[1377,526,547,897,1385]"
6769,"[618,116,868,346,1001]"
6770,"[7,652,1074,1030,1033]"
6771,"[618,116,1676,113,455]"
6772,"[1904,425,819,1746,1191]"
6773,"[412,618,1248,612,1676]"
6774,"[618,1676,412,868,116]"
6775,"[412,414,116,618,415]"
6776,"[396,891,411,858,807]"
6777,"[1070,335,1071,291,1824]"
6778,"[1313,1073,1561,1541,96]"
6779,"[796,1042,1894,108,619]"
6780,"[616,306,954,868,1273]"
6781,"[456,1028,47,991,68]"
6782,"[101,1674,649,386,1268]"
6783,"[1742,108,1544,1564,1489]"
6784,"[1702,1617,1911,79,979]"
6785,"[677,1073,290,1814,1813]"
6786,"[1613,1542,1530,1157,363]"
6787,"[1909,1193,455,886,1067]"
6788,"[304,1917,618,1048,1916]"
6789,"[1037,677,1733,675,1695]"
6790,[]
6791,"[7,332,618,1104,1101]"
6792,"[1700,116,1040,868,358]"
6793,"[288,458,465,1875,682]"
6794,"[125,1244,423,677,1690]"
6795,"[1627,1905,1527,1910,819]"
6796,"[1019,1700,477,1694,1893]"
6797,"[1068,1030,418,462,1240]"
6798,"[102,409,1746,667,96]"
6799,"[618,412,411,858,868]"
6800,"[818,377,1038,1189,317]"
6801,"[455,612,113,114,1676]"
6802,"[114,1924,618,455,1128]"
6803,"[449,440,439,1610,1609]"
6804,"[314,1115,118,1693,865]"
6805,"[677,1700,1040,96,97]"
6806,"[1158,331,1186,1785,743]"
6807,"[340,1068,1014,92,374]"
